instance,path,configuration,suppression_state,transform_4x4
"底盘装配v0-1/LK8016-promax-3/伞头内六角M4-5-5","D:\WheelLeg\伞头内六角M4-5.SLDPRT","默认","2","-3.0063839039794264E-16;-0.74455814285003985;0.66755761692583504;-1;1.2249887123643137E-16;-3.1372701474573506E-16;1.5181294890227474E-16;-0.66755761692583504;-0.74455814285003985;-0.1268;-0.086464513184672923;0.07061087438448696;1;0;0;0"
"底盘装配v0-1/LK8016-promax-3/伞头内六角M4-5-6","D:\WheelLeg\伞头内六角M4-5.SLDPRT","默认","2","-1.6647357066108326E-16;-0.99474071315044621;0.10242516097591436;-1;1.4219418255006684E-16;-2.4434648544287224E-16;2.2849713514771873E-16;-0.10242516097591436;-0.99474071315044621;-0.1268;-0.065529229034290079;0.085956946239781493;1;0;0;0"
"底盘装配v0-1/LK8016-promax-3/伞头内六角M4-5-9","D:\WheelLeg\伞头内六角M4-5.SLDPRT","默认","2","1.3300387236344912E-16;0.20997966858142342;-0.9777057526589662;-1;-1.4622436803154711E-17;-1.3917713629807437E-16;-4.3520809534317823E-17;0.9777057526589662;0.20997966858142342;-0.1268;-0.086802386366747836;0.15049890726718565;1;0;0;0"
"底盘装配v0-1/LK8016-promax-3/伞头内六角M4-5-8","D:\WheelLeg\伞头内六角M4-5.SLDPRT","默认","2","1.0153208668386995E-16;-0.40480390213886353;-0.91440352187267371;-1;5.7448553599758362E-17;-1.3646872783005507E-16;1.0777423328364296E-16;0.91440352187267371;-0.40480390213886353;-0.1268;-0.065738046144699441;0.13533046585565858;1;0;0;0"
"底盘装配v0-1/LK8016-promax-3/伞头内六角M4-5-10","D:\WheelLeg\伞头内六角M4-5.SLDPRT","默认","2","6.9536086908198922E-17;0.74455814285004474;-0.66755761692582927;-1;-7.1337130285859307E-17;-1.8373055005335572E-16;-1.8441972182449939E-16;0.66755761692582927;0.74455814285004474;-0.1268;-0.11275958174363876;0.15038912561550055;1;0;0;0"
"底盘装配v0-1/LK8016-promax-3/LK8016加强输出件-1","D:\WheelLeg\LK8016加强输出件.SLDPRT","默认","2","3.2123926589482909E-16;0.99474071315047685;-0.1024251609756156;9.1759984570421247E-17;-0.1024251609756156;-0.99474071315047685;-1;3.1015124525741251E-16;-1.2418037601122399E-16;-0.1235;-0.099612047464153988;0.11049999999999614;1;0;0;0"
"底盘装配v0-1/LK8016-promax-3/LK8016加强固定件-1","D:\WheelLeg\LK8016加强固定件.SLDPRT","默认","2","1.868939345118575E-16;-0.58435842286217088;-0.81149567690163094;-1.6610552480550158E-16;-0.81149567690163094;0.58435842286217077;-1;2.5580870475286281E-17;-2.4872878239954505E-16;-0.121;-0.099612047464154002;0.11049999999999614;1;0;0;0"
"底盘装配v0-1/LK8016-promax-3/MG8016-i6v3-1","D:\WheelLeg\MG8016-i6v3.SLDPRT","默认","2","-1.7130129802883052E-16;0.58607314796708077;0.81025814727897449;-1.4628282427781238E-16;-0.81025814727897449;0.58607314796708077;1;-1.8131759191472264E-17;2.2453070768533645E-16;-0.1148;-0.099612047464155695;0.1104999999999938;1;0;0;0"
"底盘装配v0-1/LK8016-promax-3/LK8016加强内垫板-1","D:\WheelLeg\LK8016加强内垫板.SLDPRT","默认","2","-1.7130129802883052E-16;0.58607314796708077;0.81025814727897449;-1.4628282427781238E-16;-0.81025814727897449;0.58607314796708077;1;-1.8131759191472264E-17;2.2453070768533645E-16;-0.127;-0.099612047464153988;0.11049999999999614;1;0;0;0"
"底盘装配v0-1/LK8016-promax-3/RA5008-1","D:\WheelLeg\RA5008.SLDPRT","默认","2","-1.9614223290548876E-16;0.42007748618105312;0.90748823992589966;-1.107746534903384E-16;-0.90748823992589966;0.42007748618105312;0.99999999999999989;-1.8131759191472261E-17;2.245307076853364E-16;-0.13100000000000001;-0.099612047464153988;0.11049999999999613;1;0;0;0"
"底盘装配v0-1/LK8016-promax-3/伞头内六角M4-5-1","D:\WheelLeg\伞头内六角M4-5.SLDPRT","默认","2","-6.4628732828657494E-17;0.99474071315044543;-0.10242516097592125;-1;-9.1032441599494324E-17;-2.5311107935621701E-16;-2.6110390806994163E-16;0.10242516097592125;0.99474071315044543;-0.1268;-0.13369486589402113;0.13504305376020634;1;0;0;0"
"底盘装配v0-1/2_大侧板-v2-2","D:\WheelLeg\2_大侧板-v2.SLDPRT","默认","2","3.1225022567582528E-17;-1;5.8286708792820718E-16;-8.3266726846886765E-17;5.8286708792820718E-16;1;-1;-3.1225022567582577E-17;-8.3266726846886753E-17;-0.126;-7.6327832942979537E-17;0.11049999999999997;1;0;0;0"
"底盘装配v0-1/2_短款主动链轮20T-2","D:\WheelLeg\2_短款主动链轮20T.SLDPRT","默认","2","2.2656812913546874E-16;-0.91268330825502209;-0.40866756518308156;8.6683713115954842E-17;-0.40866756518308162;0.9126833082550222;-1;-2.4220977162463674E-16;-1.3476267623379111E-17;-0.13500000000000001;-0.099612047464154724;0.11049999999999569;1;0;0;0"
"底盘装配v0-1/2_长款主动链轮20T-2","D:\WheelLeg\2_长款主动链轮20T.SLDPRT","默认","2","-2.6936169991260055E-17;0.10242516097561169;-0.9947407131504773;2.0793190616713246E-16;-0.9947407131504773;-0.10242516097561169;-1;-2.0959727417485272E-16;5.4970459855141826E-18;-0.14400000000000002;0.099612047464154085;0.11049999999999544;1;0;0;0"
"底盘装配v0-1/LK8016-promax-4","D:\WheelLeg\LK8016-promax.SLDASM","默认","2","-1.7130129802883052E-16;-0.58607314796708077;0.81025814727897449;1.4628282427781238E-16;-0.81025814727897449;-0.58607314796708077;1;1.8131759191472264E-17;2.2453070768533645E-16;-0.1148;0.099612047464155709;0.11049999999999378;1;0;0;0"
"底盘装配v0-1/LK8016-promax-4/伞头内六角M4-5-4","D:\WheelLeg\伞头内六角M4-5.SLDPRT","默认","2","-1.4668752801664054E-16;-0.99429863032112853;0.10663129813299793;-1;1.238127936943219E-16;-2.2114179648017157E-16;2.0667866642988978E-16;-0.10663129813299793;-0.99429863032112853;-0.1268;0.13359076122790148;0.085813019403709972;1;0;0;0"
"底盘装配v0-1/LK8016-promax-4/伞头内六角M4-5-2","D:\WheelLeg\伞头内六角M4-5.SLDPRT","默认","2","-3.372413555749584E-16;-0.20584278332256023;0.97858507476561385;-1;4.6921611870326664E-17;-3.3475156001950131E-16;2.298940377573649E-17;-0.97858507476561385;-0.20584278332256023;-0.1268;0.086633333700407239;0.070555626315599307;1;0;0;0"
"底盘装配v0-1/LK8016-promax-4/伞头内六角M4-5-3","D:\WheelLeg\伞头内六角M4-5.SLDPRT","默认","2","-2.7180657150721658E-16;-0.74172818493814718;0.67070060359922301;-1;1.0382422771147E-16;-2.9043840797045735E-16;1.4579138098594631E-16;-0.67070060359922301;-0.74172818493814718;-0.1268;0.11259076122790185;0.070555626315598557;1;0;0;0"
"底盘装配v0-1/LK8016-promax-4/伞头内六角M4-5-7","D:\WheelLeg\伞头内六角M4-5.SLDPRT","默认","2","1.0613905208521563E-16;0.20584278332256739;-0.97858507476561196;-1;-3.2557630830217001E-17;-1.1531016397396349E-16;-5.5596176697961399E-17;0.97858507476561196;0.20584278332256739;-0.1268;0.11259076122790389;0.15044437368438834;1;0;0;0"
"底盘装配v0-1/LK8016-promax-4/伞头内六角M4-5-5","D:\WheelLeg\伞头内六角M4-5.SLDPRT","默认","2","-9.6754470767544038E-18;-0.8670807938889038;-0.49816753895550914;-1;9.9252356999802829E-17;-1.5333067583273688E-16;1.8239438655069703E-16;0.49816753895550914;-0.8670807938889038;-0.1268;0.14161204746415401;0.1104999999999927;1;0;0;0"
"底盘装配v0-1/LK8016-promax-4/伞头内六角M4-5-6","D:\WheelLeg\伞头内六角M4-5.SLDPRT","默认","2","8.6895713262756881E-17;-0.40866756518335867;-0.91268330825489818;-1;3.9524169666679077E-17;-1.1290658930025357E-16;8.221431086990465E-17;0.91268330825489818;-0.40866756518335867;-0.1268;0.13359076122790275;0.13518698059627582;1;0;0;0"
"底盘装配v0-1/LK8016-promax-4/伞头内六角M4-5-9","D:\WheelLeg\伞头内六角M4-5.SLDPRT","默认","2","-8.4414775473103431E-17;0.99429863032112897;-0.10663129813299099;-1;-1.0944881265421137E-16;-2.2891992751329378E-16;-2.3928543935211324E-16;0.10663129813299099;0.99429863032112897;-0.1268;0.065633333700409774;0.13518698059627735;1;0;0;0"
"底盘装配v0-1/LK8016-promax-4/伞头内六角M4-5-8","D:\WheelLeg\伞头内六角M4-5.SLDPRT","默认","2","4.0704268017472992E-17;0.74172818493815151;-0.6707006035992179;-1;-8.9460246671359953E-17;-1.5962331602300785E-16;-1.7839815390817062E-16;0.6707006035992179;0.74172818493815151;-0.1268;0.086633333700409307;0.1504443736843889;1;0;0;0"
"底盘装配v0-1/LK8016-promax-4/伞头内六角M4-5-10","D:\WheelLeg\伞头内六角M4-5.SLDPRT","默认","2","-2.2142685641298951E-16;0.8670807938888998;0.49816753895551552;-1;-8.4888375959691835E-17;-2.9673104816072835E-16;-2.1500115947291951E-16;-0.49816753895551552;0.8670807938888998;-0.1268;0.0576120474641574;0.11049999999999455;1;0;0;0"
"底盘装配v0-1/LK8016-promax-4/LK8016加强输出件-1","D:\WheelLeg\LK8016加强输出件.SLDPRT","默认","2","6.7869981971032855E-17;0.4086675651830845;0.91268330825502086;-5.4522839707468895E-17;0.91268330825502086;-0.4086675651830845;-1;-2.2025825438549098E-17;8.4225515826649817E-17;-0.1235;0.099612047464154016;0.11049999999999613;1;0;0;0"
"底盘装配v0-1/LK8016-promax-4/LK8016加强固定件-1","D:\WheelLeg\LK8016加强固定件.SLDPRT","默认","2","1.8627525972398798E-16;0.58778525229250345;-0.80901699437492536;1.2645946960818451E-16;-0.80901699437492536;-0.58778525229250356;-1;7.1819905200552355E-18;-2.2503086199673225E-16;-0.121;0.099612047464154016;0.11049999999999613;1;0;0;0"
"底盘装配v0-1/LK8016-promax-4/MG8016-i6v3-1","D:\WheelLeg\MG8016-i6v3.SLDPRT","默认","2","-1.7130129802883052E-16;-0.58607314796708077;0.81025814727897449;1.4628282427781238E-16;-0.81025814727897449;-0.58607314796708077;1;1.8131759191472264E-17;2.2453070768533645E-16;-0.1148;0.099612047464155709;0.11049999999999378;1;0;0;0"
"底盘装配v0-1/LK8016-promax-4/LK8016加强内垫板-1","D:\WheelLeg\LK8016加强内垫板.SLDPRT","默认","2","-1.7130129802883052E-16;-0.58607314796708077;0.81025814727897449;1.4628282427781238E-16;-0.81025814727897449;-0.58607314796708077;1;1.8131759191472264E-17;2.2453070768533645E-16;-0.127;0.099612047464154016;0.11049999999999613;1;0;0;0"
"底盘装配v0-1/LK8016-promax-4/RA5008-1","D:\WheelLeg\RA5008.SLDPRT","默认","2","-1.4012080177840881E-16;-0.73037926779513251;0.6830418180280371;1.7637732363892876E-16;-0.6830418180280371;-0.73037926779513251;0.99999999999999989;1.8131759191472261E-17;2.245307076853364E-16;-0.13100000000000001;0.099612047464154016;0.11049999999999613;1;0;0;0"
"底盘装配v0-1/LK8016-promax-4/伞头内六角M4-5-1","D:\WheelLeg\伞头内六角M4-5.SLDPRT","默认","2","-3.1799801675249863E-16;0.408667565183365;0.9126833082548953;-1;-2.5160188626569395E-17;-3.3715513469321074E-16;-1.1482108379212933E-16;-0.9126833082548953;0.408667565183365;-0.1268;0.065633333700408497;0.085813019403711971;1;0;0;0"
"底盘装配v0-1/8_纵梁长嵌件-3","D:\WheelLeg\8_纵梁长嵌件.SLDPRT","默认","2","-1;0;0;0;1;0;0;0;-1;-0.060000000000000046;-0.10949999999999997;0.06900000000000002;1;0;0;0"
"底盘装配v0-1/8_纵梁长嵌件-5","D:\WheelLeg\8_纵梁长嵌件.SLDPRT","默认","2","1;0;0;0;-1;0;0;0;-1;0.060000000000000046;0.10949999999999997;0.06900000000000002;1;0;0;0"
"底盘装配v0-1/4_纵梁中嵌件-3","D:\WheelLeg\4_纵梁中嵌件.SLDPRT","默认","2","3.9448696045885079E-16;1;-2.4980018054066027E-16;4.1633363423443463E-17;2.4980018054066027E-16;1;1;-3.9448696045885079E-16;-4.1633363423443364E-17;-0.068800000000000042;-0.032000000000000008;0.049999999999999989;1;0;0;0"
"底盘装配v0-1/小铝条M3-21-8","D:\WheelLeg\小铝条M3-21.SLDPRT","默认","2","1.1136924715771102E-15;1;-2.7526262425773324E-17;1.734723475976836E-18;2.7526262425773321E-17;1;1;-1.1136924715771102E-15;-1.7347234759768054E-18;0.046500000000003941;-0.24649999999999914;0.023;1;0;0;0"
"底盘装配v0-1/小铝条M3-21-11","D:\WheelLeg\小铝条M3-21.SLDPRT","默认","2","1.1136924715771102E-15;1;-2.7526262425773324E-17;1.734723475976836E-18;2.7526262425773321E-17;1;1;-1.1136924715771102E-15;-1.7347234759768054E-18;-0.036999999999997556;-0.15550000000000058;0.023000000000000003;1;0;0;0"
"底盘装配v0-1/8_纵梁长嵌件-6","D:\WheelLeg\8_纵梁长嵌件.SLDPRT","默认","2","1;0;0;0;-1;0;0;0;-1;0.060000000000000046;0.10949999999999997;0.040999999999999995;1;0;0;0"
"底盘装配v0-1/4_纵梁中嵌件-2","D:\WheelLeg\4_纵梁中嵌件.SLDPRT","默认","2","-3.9448696045885079E-16;-1;-2.4980018054066027E-16;-4.1633363423443463E-17;-2.4980018054066027E-16;1;-1;3.9448696045885079E-16;-4.1633363423443364E-17;0.068800000000000042;0.032000000000000008;0.049999999999999989;1;0;0;0"
"底盘装配v0-1/小铝条M3-40-4","D:\WheelLeg\小铝条M3-40.SLDPRT","默认","2","-3.4145810797065342E-17;-1.3149203947904196E-15;1;-1;2.3507255019515524E-16;-3.4145810797065034E-17;-2.3507255019515519E-16;-1;-1.3149203947904196E-15;0.067000000000000087;0.25100000000000011;0.032999999999998565;1;0;0;0"
"底盘装配v0-1/包胶轴承 30-6-6-3","D:\WheelLeg\包胶轴承 30-6-6.SLDPRT","默认","2","-1.4050898628490266E-17;-0.35478319586381896;0.93494859962067167;-1.4739063841539906E-17;0.93494859962067178;0.35478319586381896;-1;-8.7952443781930845E-18;-1.8366040169861377E-17;0.10449999999999995;-0.27700000000000002;0.0070000000000000001;1;0;0;0"
"底盘装配v0-1/小铝条M3-21-9","D:\WheelLeg\小铝条M3-21.SLDPRT","默认","2","1.1136924715771102E-15;1;-2.7526262425773324E-17;1.734723475976836E-18;2.7526262425773321E-17;1;1;-1.1136924715771102E-15;-1.7347234759768054E-18;-0.052499999999995869;-0.24650000000000083;0.023000000000000007;1;0;0;0"
"底盘装配v0-1/8_纵梁长嵌件-8","D:\WheelLeg\8_纵梁长嵌件.SLDPRT","默认","2","-1;0;0;0;-1;0;0;0;1;-0.060000000000000046;0.10949999999999997;0.031;1;0;0;0"
"底盘装配v0-1/小铝条M3-40-5","D:\WheelLeg\小铝条M3-40.SLDPRT","默认","2","1.4525148627462091E-16;3.4694469519536142E-16;1;1;-3.4864286150491178E-16;-1.4525148627462079E-16;3.4864286150491173E-16;1;-3.4694469519536147E-16;0.066999999999999921;-0.25100000000000078;0.032999999999998454;1;0;0;0"
"底盘装配v0-1/8_纵梁长嵌件-7","D:\WheelLeg\8_纵梁长嵌件.SLDPRT","默认","2","-1;0;0;0;-1;0;0;0;1;-0.060000000000000046;0.10949999999999997;0.059000000000000011;1;0;0;0"
"底盘装配v0-1/4_纵梁中嵌件-4","D:\WheelLeg\4_纵梁中嵌件.SLDPRT","默认","2","-3.9448696045885079E-16;1;-2.4980018054066027E-16;-4.1633363423443463E-17;2.4980018054066027E-16;1;1;3.9448696045885079E-16;4.1633363423443364E-17;0.051200000000000037;-0.032000000000000015;0.049999999999999982;1;0;0;0"
"底盘装配v0-1/小铝条M3-21-10","D:\WheelLeg\小铝条M3-21.SLDPRT","默认","2","-4.163336342344337E-17;1;-1.1102230246251546E-16;-7.829927429646407E-17;1.1102230246251546E-16;1;1;4.1633363423443376E-17;7.829927429646407E-17;0.031000000000002866;-0.15549999999999936;0.023000000000000003;1;0;0;0"
"底盘装配v0-1/小铝条M3-21-12","D:\WheelLeg\小铝条M3-21.SLDPRT","默认","2","4.7412975108923865E-16;1;-1.3253287356462806E-15;6.3472690771376008E-17;1.3253287356462806E-15;1;1;-4.7412975108923875E-16;-6.347269077137538E-17;0.064000000000000043;0.19149999999999984;0.077000000000000499;1;0;0;0"
"底盘装配v0-1/小铝条M4-34-3","D:\WheelLeg\小铝条M4-34.SLDPRT","默认","2","1.375705933937465E-17;1;6.9388939039072303E-16;1;-1.3757059339374658E-17;1.1936686921569547E-17;1.1936686921569556E-17;6.9388939039072303E-16;-1;0.087499999999999925;-0.20700000000000005;0.069000000000000006;1;0;0;0"
"底盘装配v0-1/包胶轴承 30-6-6-4","D:\WheelLeg\包胶轴承 30-6-6.SLDPRT","默认","2","-1.4050898628490266E-17;-0.35478319586381896;0.93494859962067167;-1.4739063841539906E-17;0.93494859962067178;0.35478319586381896;-1;-8.7952443781930845E-18;-1.8366040169861377E-17;-0.098499999999999949;-0.27700000000000002;0.0070000000000000001;1;0;0;0"
"底盘装配v0-1/小铝条M4-34-4","D:\WheelLeg\小铝条M4-34.SLDPRT","默认","0","1.375705933937465E-17;1;6.9388939039072303E-16;1;-1.3757059339374658E-17;1.1936686921569547E-17;1.1936686921569556E-17;6.9388939039072303E-16;-1;0.087499999999999939;-0.248;0.038999999999999993;1;0;0;0"
"底盘装配v0-1/小铝条M3-40-6","D:\WheelLeg\小铝条M3-40.SLDPRT","默认","2","-3.0876440389318051E-17;5.3837768505570152E-17;1;-1;5.5511151231257827E-17;-3.0876440389318051E-17;-5.5511151231257827E-17;-1;5.3837768505570152E-17;0.066999999999999948;0.24200000000000005;0.077000000000000013;1;0;0;0"
"底盘装配v0-1/小铝条M4-34-8","D:\WheelLeg\小铝条M4-34.SLDPRT","默认","0","1.375705933937465E-17;-1;6.9388939039072303E-16;1;1.3757059339374658E-17;1.1936686921569547E-17;-1.1936686921569556E-17;6.9388939039072303E-16;1;0.087499999999999939;0.248;0.030999999999999986;1;0;0;0"
"底盘装配v0-1/小铝条M4-34-6","D:\WheelLeg\小铝条M4-34.SLDPRT","默认","0","-1.375705933937465E-17;-1;6.9388939039072303E-16;-1;1.3757059339374658E-17;1.1936686921569547E-17;-1.1936686921569556E-17;-6.9388939039072303E-16;-1;-0.087499999999999939;0.248;0.038999999999999993;1;0;0;0"
"底盘装配v0-1/小铝条M3-21-23","D:\WheelLeg\小铝条M3-21.SLDPRT","默认","2","3.5780708648499345E-16;1;8.0491169285323849E-16;-1.437857380685176E-17;-8.0491169285323849E-16;1;1;-3.5780708648499345E-16;1.4378573806851474E-17;0.063999999999999946;-0.16550000000000112;0.18349999999999903;1;0;0;0"
"底盘装配v0-1/小铝条M3-21-18","D:\WheelLeg\小铝条M3-21.SLDPRT","默认","2","-4.7412975108923865E-16;-1;-1.3253287356462806E-15;-6.3472690771376008E-17;-1.3253287356462806E-15;1;-1;4.7412975108923875E-16;-6.347269077137538E-17;-0.064000000000000043;-0.19149999999999984;0.077000000000000499;1;0;0;0"
"底盘装配v0-1/小铝条M3-40-12","D:\WheelLeg\小铝条M3-40.SLDPRT","默认","2","3.0876440389318051E-17;5.3837768505570152E-17;-1;-1;-5.5511151231257827E-17;-3.0876440389318051E-17;-5.5511151231257827E-17;1;5.3837768505570152E-17;0.066999999999999948;-0.24200000000000005;0.077000000000000013;1;0;0;0"
"底盘装配v0-1/小铝条M3-21-20","D:\WheelLeg\小铝条M3-21.SLDPRT","默认","2","5.8111300333121104E-16;1;-5.6066262743570405E-15;-3.0838131672792612E-17;5.6066262743570405E-15;1;1;-5.8111300333121085E-16;3.0838131672795872E-17;-0.068000000000000088;-0.1894999999999985;0.18350000000000158;1;0;0;0"
"底盘装配v0-1/小铝条M4-34-7","D:\WheelLeg\小铝条M4-34.SLDPRT","默认","2","1.375705933937465E-17;-1;6.9388939039072303E-16;1;1.3757059339374658E-17;1.1936686921569547E-17;-1.1936686921569556E-17;6.9388939039072303E-16;1;0.087499999999999925;0.20700000000000005;0.060999999999999999;1;0;0;0"
"底盘装配v0-1/小铝条M4-34-5","D:\WheelLeg\小铝条M4-34.SLDPRT","默认","2","-1.375705933937465E-17;-1;6.9388939039072303E-16;-1;1.3757059339374658E-17;1.1936686921569547E-17;-1.1936686921569556E-17;-6.9388939039072303E-16;-1;-0.087499999999999925;0.20700000000000005;0.069000000000000006;1;0;0;0"
"底盘装配v0-1/小铝条M3-21-21","D:\WheelLeg\小铝条M3-21.SLDPRT","默认","0","-9.0032148403196308E-16;0.25881904510252451;-0.96592582628906731;4.3411454986319593E-16;0.96592582628906731;0.25881904510252451;1;-1.8630210849827355E-16;-9.8200088665007793E-16;0.064000000000000085;0.2140990430942715;0.17026872964406695;1;0;0;0"
"底盘装配v0-1/小铝条M3-21-17","D:\WheelLeg\小铝条M3-21.SLDPRT","默认","2","4.7412975108923865E-16;-1;-1.3253287356462806E-15;6.3472690771376008E-17;-1.3253287356462806E-15;1;-1;-4.7412975108923875E-16;6.347269077137538E-17;0.070000000000000048;-0.19149999999999984;0.077000000000000499;1;0;0;0"
"底盘装配v0-1/小铝条M3-40-13","D:\WheelLeg\小铝条M3-40.SLDPRT","默认","2","3.0876440389318051E-17;-5.3837768505570152E-17;1;1;-5.5511151231257827E-17;-3.0876440389318051E-17;5.5511151231257827E-17;1;5.3837768505570152E-17;-0.066999999999999948;-0.24200000000000005;0.077000000000000013;1;0;0;0"
"底盘装配v0-1/小铝条M3-21-19","D:\WheelLeg\小铝条M3-21.SLDPRT","默认","2","9.0032148403196308E-16;-0.25881904510252451;-0.96592582628906731;-4.3411454986319593E-16;-0.96592582628906731;0.25881904510252451;-1;1.8630210849827355E-16;-9.8200088665007793E-16;-0.064000000000000085;-0.2140990430942715;0.17026872964406695;1;0;0;0"
"底盘装配v0-1/小铝条M3-21-22","D:\WheelLeg\小铝条M3-21.SLDPRT","默认","2","-5.8111300333121104E-16;-1;-5.6066262743570405E-15;3.0838131672792612E-17;-5.6066262743570405E-15;1;-1;5.8111300333121085E-16;3.0838131672795872E-17;0.068000000000000088;0.1894999999999985;0.18350000000000158;1;0;0;0"
"底盘装配v0-1/小铝条M3-21-26","D:\WheelLeg\小铝条M3-21.SLDPRT","默认","2","3.4142475067943201E-16;0.98162718344766564;-0.19080899537653678;6.7748440113858034E-17;0.19080899537653678;0.98162718344766564;1;-3.480788281652249E-16;-1.3567967781123461E-18;0.06399999999999996;-0.1391204875876704;0.092231896774588526;1;0;0;0"
"底盘装配v0-1/小铝条M3-21-25","D:\WheelLeg\小铝条M3-21.SLDPRT","默认","2","-9.0032148403196308E-16;-0.25881904510252451;-0.96592582628906731;4.3411454986319598E-16;-0.96592582628906731;0.25881904510252451;-1;-1.863021084982736E-16;9.8200088665007793E-16;0.07000000000000009;-0.2140990430942715;0.17026872964406692;1;0;0;0"
"底盘装配v0-1/小铝条M3-40-16","D:\WheelLeg\小铝条M3-40.SLDPRT","默认","2","1;-3.4089884277760275E-16;1.7283222123269884E-16;-2.6010144971922198E-16;-0.27563735581699156;0.96126169593832123;-2.8005398329125116E-16;-0.96126169593832123;-0.27563735581699156;0.06700000000000006;0.082030972903224447;0.13850256705383335;1;0;0;0"
"底盘装配v0-1/小铝条M3-40-14","D:\WheelLeg\小铝条M3-40.SLDPRT","默认","2","-1.0656424533081257E-16;-0.27563735581699195;0.961261695938321;-1;3.3605774848970612E-16;-1.4495715572746931E-17;-3.1904388053528151E-16;-0.961261695938321;-0.27563735581699195;0.066999999999999976;-0.038580505065690981;0.10391778227669768;1;0;0;0"
"底盘装配v0-1/小铝条M3-40-18","D:\WheelLeg\小铝条M3-40.SLDPRT","默认","2","-3.0876440389318051E-17;5.3837768505570152E-17;1;-1;5.5511151231257827E-17;-3.0876440389318051E-17;-5.5511151231257827E-17;-1;5.3837768505570152E-17;-0.067000000000000046;0.10000000000000099;0.18249999999999944;1;0;0;0"
"底盘装配v0-1/小铝条M3-40-15","D:\WheelLeg\小铝条M3-40.SLDPRT","默认","2","-1.0656424533081257E-16;-0.27563735581699195;0.961261695938321;-1;3.3605774848970612E-16;-1.4495715572746931E-17;-3.1904388053528151E-16;-0.961261695938321;-0.27563735581699195;0.067000000000000004;0.041204215697189905;0.12679568280950751;1;0;0;0"
"底盘装配v0-1/小铝条M3-21-24","D:\WheelLeg\小铝条M3-21.SLDPRT","默认","2","-5.8111300333121104E-16;1;-5.6066262743570405E-15;3.0838131672792612E-17;5.6066262743570405E-15;1;1;5.8111300333121085E-16;-3.0838131672795872E-17;0.062000000000000083;-0.1894999999999985;0.18350000000000158;1;0;0;0"
"底盘装配v0-1/M3正方体-2","D:\WheelLeg\M3正方体.SLDPRT","默认","2","-1;0;0;0;1;0;0;0;-1;-0.06300000000000007;0.17100000000000007;0.1855;1;0;0;0"
"底盘装配v0-1/小铝条M3-21-15","D:\WheelLeg\小铝条M3-21.SLDPRT","默认","2","5.5511151231257827E-17;6.132797789786515E-17;-1;-3.3189266285621371E-16;0.99999999999999989;6.3053531200082055E-17;1;2.9585021983702708E-16;2.7755575615628914E-17;-0.070000000000002907;0.12000000000000001;0.16599999999999879;1;0;0;0"
"底盘装配v0-1/前装甲板垫块22mm-2","D:\WheelLeg\前装甲板垫块22mm.SLDPRT","默认","2","-1;-2.3592239273284576E-16;-3.1635465327414047E-16;1.040834085586084E-16;-1;2.4032364212936313E-16;-1.9972141563902137E-16;2.2088512817967784E-16;1.0000000000000002;-0.04750000000000007;0.21149999999999691;0.073999999999999913;1;0;0;0"
"底盘装配v0-1/M3正方体-1","D:\WheelLeg\M3正方体.SLDPRT","默认","2","1;0;0;0;1;0;0;0;1;0.06300000000000007;0.17100000000000007;0.17549999999999999;1;0;0;0"
"底盘装配v0-1/小铝条M3-40-8","D:\WheelLeg\小铝条M3-40.SLDPRT","默认","2","-1.0656424533081257E-16;0.27563735581699195;-0.961261695938321;1;3.3605774848970612E-16;-1.4495715572746928E-17;3.1904388053528171E-16;-0.961261695938321;-0.27563735581699195;-0.067000000000000004;0.041204215697189912;0.12679568280950751;1;0;0;0"
"底盘装配v0-1/小铝条M3-21-16","D:\WheelLeg\小铝条M3-21.SLDPRT","默认","2","5.5511151231257827E-17;6.132797789786515E-17;-1;-3.3189266285621371E-16;0.99999999999999989;6.3053531200082055E-17;1;2.9585021983702708E-16;2.7755575615628914E-17;0.063999999999997101;0.12000000000000008;0.16600000000000123;1;0;0;0"
"底盘装配v0-1/小铝条M4-34-2","D:\WheelLeg\小铝条M4-34.SLDPRT","默认","2","-1.3757059339374647E-17;0.99999999999999989;6.9388939039072284E-16;-1;2.595826165954124E-16;1.1936686921569736E-17;-3.0460849534728187E-17;-7.2164496600635175E-16;0.99999999999999989;-0.087499999999999925;-0.20700000000000005;0.060999999999999985;1;0;0;0"
"底盘装配v0-1/小铝条M3-40-10","D:\WheelLeg\小铝条M3-40.SLDPRT","默认","2","-1.0000000000000002;-1.409434492713511E-16;-7.4940054162198066E-16;-1.409434492713511E-16;1;-2.2306948964154819E-17;7.4940054162198066E-16;-2.230694896415472E-17;-1.0000000000000002;-0.067000000000000878;-0.15500000000000005;0.14975000000000019;1;0;0;0"
"底盘装配v0-1/小铝条M3-21-14","D:\WheelLeg\小铝条M3-21.SLDPRT","默认","2","-3.5780708648499345E-16;1;8.0491169285323849E-16;1.437857380685176E-17;-8.0491169285323849E-16;1;1;3.6765162614837038E-16;-2.860797876197564E-17;-0.069999999999999951;-0.16550000000000112;0.18349999999999903;1;0;0;0"
