mate_name,mate_type,alignment,entity_index,component,entity_params,error_code,suppressed,reference_type,reference_class,face_id,surface_type,surface_params,persist_reference_base64
"重合7","0","1","0","新大腿链轮20T-改1.15-1","0.16200000000000034;0.027618487160572101;0.10819598316532852;1;2.1720760275899824E-16;7.262872074925088E-16;0;0","0","False","2","","","","",""
"重合7","0","1","1","2_大腿-改1.15-1","0.16200000000000014;-6.308994116445347E-15;0.13049999999999989;-1;9.6041176133885765E-18;2.9860266512610748E-16;0;0","0","False","2","System.__ComObject","0","plane","","aEIAAAMAAAD//v8hMgBfACdZf4EtADllMQAuADEANQAtADEAQABjAGgAYQBzAHMAaQBzAC4AYwBhAGQAXwByAGUAcABhAGkAcgBlAGQABAAAABAAAAABAAAAAQAAAF0AAAD//wEACwBtb0ZhY2VSZWZfYwEAAAAAAAAADwAAAAADAAAAAAAAfcOUJa1JslR9w5QlrUmyVAAA//8BABQAbW9FbmRGYWNlU3VyZklkUmVwX2MAAP//AQAGAG1vRlJfY///AQANAG1vRXh0T2JqZWN0X2P//wEAEQBtb0NTdHJpbmdIYW5kbGVfY//+/yhGADoAXAAtTvN3uWxcAJVe2HazeH9nXAAyAF8AJ1l/gS0AOWUxAC4AMQA1AFwAMgBfACdZf4EtADllMQAuADEANQAuAFMATABEAFAAUgBUAAmA//7/CjIAXwAnWX+BLQA5ZTEALgAxADUAAgAAsd8bZ//+/wD//v8A//7/AAAAAAAAAAAAAAAAAAAArQMAAP/+/wLYnqSLAAAAAAAAAAAAAAAAAAAAAFwAAACm4BtnAAAAAKCGAQD//wEAFwBtb0Zyb21Ta3RFbnRTdXJmSWRSZXBfYwAABYAIAFwAAACm4BtnBQAAAP//AQATAG1vRmlsbGV0U3VyZklkUmVwX2MAAAWACAB6AgAApwWMZwEAAAD//wEAGwBtb0Zyb21Ta3RFbnQzSW50U3VyZklkUmVwX2MAAAWACAB4AgAAkwWMZwEAAAD/////AAAAABKAAAAFgAgAbwIAACQFjGcZAAAA/////wAAAAASgAAABYAIAG8CAAAkBYxnCgAAAP////8AAAAAD4AAAAWACAB8AgAA9KinZwEAAAASgAAABYAIANoBAACOx4dnBgAAAP////8AAAAAEoAAAAWACADaAQAAjseHZyoAAAD/////AAAAABKAAAAFgAgA2gEAAI7Hh2cpAAAA/////wAAAAAPgAAABYAIAA4CAACuyodnAQAAAAyAAAAFgAgAXAAAAKbgG2cCAAAADIAAAAWACABcAAAApuAbZwYAAAAMgAAABYAIAFwAAACm4BtnAwAAAAAAAAAAAAAAAABoQgAAAAAAAAAAAAA="
"重合9","0","0","0","新髋关节轴承座-改1.15-1","0.17200000000000035;-4.6363067858663477E-16;0.13049999999999992;-1;-2.0392561858053058E-16;-2.9399835484327794E-16;0.78539816339745039;0","0","False","2","","","","",""
"重合9","0","0","1","碗组轴承42-52-7-改1.15-2","0.17400000000000002;-5.8292245711996046E-17;0.13049999999999998;-1;3.4248999711674418E-16;3.7765340563276536E-16;0.78539816339744828;0","0","False","2","System.__ComObject","0","cone","","aEIAAAMAAAD//v8ol3jEfnSPf2I0ADIALQA1ADIALQA3AC0AOWUxAC4AMQA1AC0AMgBAAGMAaABhAHMAcwBpAHMALgBjAGEAZABfAHIAZQBwAGEAaQByAGUAZAAEAAAAEAAAAAEAAAABAAAAWwAAAP//AQALAG1vRmFjZVJlZl9jAQAAAAAAAAAFAAAAAAMAAAAAAAB9w5QlrUmyVH3DlCWtSbJUAAD//wEAEwBtb0ZpbGxldFN1cmZJZFJlcF9jAAD//wEABgBtb0ZSX2P//wEADQBtb0V4dE9iamVjdF9j//8BABEAbW9DU3RyaW5nSGFuZGxlX2P//v8oRQA6AFwAMgAwADIANQBbjWNbXAAyTlSAf4F2ADIAXACXeMR+dI9/YjQAMgAtADUAMgAtADcALQA5ZTEALgAxADUALgBTAEwARABQAFIAVAAJgP/+/xGXeMR+dI9/YjQAMgAtADUAMgAtADcALQA5ZTEALgAxADUAAgAA/eQnZ//+/wD//v8A//7/AAAAAAAAAAAAAAAAAAAAawIAAP/+/wLYnqSLAAAAAAAAAAAAAAAAAAAAAFQAAAAZ5SdnAQAAAP//AQAXAG1vRnJvbVNrdEVudFN1cmZJZFJlcF9jAAAFgAgAUQAAAA/lJ2cBAAAAAAD//wEAFABtb0VuZEZhY2VTdXJmSWRSZXBfYwAABYAIAFEAAAAP5SdnAAAAAAAAAAAAAAAAAAAAAAAAaEIAAAAAAAAAAAAA"
"重合10","0","1","0","新髋关节轴承座-改1.15-1","0.17700000000000032;0.027842680311204591;0.1334639758919455;-1;-2.0392561858053058E-16;-2.9399835484327794E-16;0;0","0","False","2","","","","",""
"重合10","0","1","1","2_大腿-改1.15-1","0.17700000000000013;-6.3091381782095478E-15;0.13049999999999989;1;-9.6041176133885765E-18;-2.9860266512610748E-16;0;0","0","False","2","System.__ComObject","0","plane","","aEIAAAMAAAD//v8hMgBfACdZf4EtADllMQAuADEANQAtADEAQABjAGgAYQBzAHMAaQBzAC4AYwBhAGQAXwByAGUAcABhAGkAcgBlAGQABAAAABAAAAABAAAAAQAAAF0AAAD//wEACwBtb0ZhY2VSZWZfYwEAAAAAAAAADAAAAAADAAAAAAAAfcOUJa1JslR9w5QlrUmyVAAA//8BABQAbW9FbmRGYWNlU3VyZklkUmVwX2MAAP//AQAGAG1vRlJfY///AQANAG1vRXh0T2JqZWN0X2P//wEAEQBtb0NTdHJpbmdIYW5kbGVfY//+/yhGADoAXAAtTvN3uWxcAJVe2HazeH9nXAAyAF8AJ1l/gS0AOWUxAC4AMQA1AFwAMgBfACdZf4EtADllMQAuADEANQAuAFMATABEAFAAUgBUAAmA//7/CjIAXwAnWX+BLQA5ZTEALgAxADUAAgAAsd8bZ//+/wD//v8A//7/AAAAAAAAAAAAAAAAAAAArQMAAP/+/wLYnqSLAAAAAAAAAAAAAAAAAAAAAFwAAACm4BtnAQAAAKCGAQD//wEAFwBtb0Zyb21Ta3RFbnRTdXJmSWRSZXBfYwAABYAIAFwAAACm4BtnAgAAAP//AQATAG1vRmlsbGV0U3VyZklkUmVwX2MAAAWACAAOAgAArsqHZwEAAAD//wEAGwBtb0Zyb21Ta3RFbnQzSW50U3VyZklkUmVwX2MAAAWACADaAQAAjseHZykAAAD/////AAAAABKAAAAFgAgA2gEAAI7Hh2cqAAAA/////wAAAAASgAAABYAIANoBAACOx4dnBgAAAP////8AAAAAEoAAAAWACADiAQAAoseHZwEAAAD/////AAAAAA+AAAAFgAgA+AEAAFLJh2cBAAAADIAAAAWACABcAAAApuAbZwUAAAAMgAAABYAIAFwAAACm4BtnAwAAAAyAAAAFgAgAXAAAAKbgG2cGAAAAAAAAAAAAAAAAAGhCAAAAAAAAAAAAAA=="
"同心12","1","1","0","新小腿链轮20T M27-改1.15-1","0.13059999999999999;7.225333319469822E-16;0.13049999999999995;-1;-7.0001311773341737E-16;4.0006068649526712E-16;0.0135;0","0","False","2","","","","",""
"同心12","1","1","1","2_新小腿主动连杆-1","0.18050000000000074;-6.4411340642085468E-15;0.13049999999999995;1;3.3754230187537973E-16;1.8095277708729421E-16;0.01375;0","0","False","2","System.__ComObject","0","cylinder","0;0;0.01;0;0;-1;0.01375","aEIAAAMAAAD//v8gMgBfALBlD1x/gTtOqFLej0ZnLQAxAEAAYwBoAGEAcwBzAGkAcwAuAGMAYQBkAF8AcgBlAHAAYQBpAHIAZQBkAAQAAAAQAAAAAQAAAAEAAABnAAAA//8BAAsAbW9GYWNlUmVmX2MBAAAAAAAAAAUAAAAAAwAAAAAAAH3DlCWtSbJUfcOUJa1JslQAAP//AQAXAG1vRnJvbVNrdEVudFN1cmZJZFJlcF9jAAD//wEABgBtb0ZSX2P//wEADQBtb0V4dE9iamVjdF9j//8BABEAbW9DU3RyaW5nSGFuZGxlX2P//v8nRgA6AFwALU7zd7lsXACVXth2oFLlXfZOXAAyAF8AsGUPXH+BO06oUt6PRmdcADIAXwCwZQ9cf4E7TqhS3o9GZy4AUwBMAEQAUABSAFQACYD//v8JMgBfALBlD1x/gTtOqFLej0ZnAgAAtOgnZ//+/wD//v8A//7/AAAAAAAAAAAAAAAAAAAAjwMAAP/+/wLYnqSLAAAAAAAAAAAAAAAAAAAAAGAAAAA06SdnDQAAAP//AQAUAG1vRW5kRmFjZVN1cmZJZFJlcF9jAAAFgAgAYAAAADTpJ2cAAAAAoIYBAAAA//8BABgAbW9FbmRGYWNlM0ludFN1cmZJZFJlcF9jAAAFgAgAZwAAAFHpJ2cBAAAAAAAAAAAAAAAAAAAAAAAAAAAAaEIAAAAAAAAAAAAA"
"同心13","1","0","0","新小腿链轮20T M27-改1.15-1","0.16950000000000001;-0.015996535253076913;0.12340346141439207;1;7.0001311773341737E-16;-4.0006068649526712E-16;0.0016500000000007459;0","0","False","2","","","","",""
"同心13","1","0","1","2_新小腿主动连杆-1","0.18050000000000077;-0.017352996233655667;0.12823648023756001;1;3.3754230187537973E-16;1.8095277708729421E-16;0.002100000000000202;0","0","False","2","System.__ComObject","0","cylinder","-0.015155444566227692;0.0087499999999999974;0.01;0;0;-1;0.002100000000000202","aEIAAAMAAAD//v8gMgBfALBlD1x/gTtOqFLej0ZnLQAxAEAAYwBoAGEAcwBzAGkAcwAuAGMAYQBkAF8AcgBlAHAAYQBpAHIAZQBkAAQAAAAQAAAAAQAAAAEAAABnAAAA//8BAAsAbW9GYWNlUmVmX2MBAAAAAAAAAAUAAAAAAwAAAAAAAH3DlCWtSbJUfcOUJa1JslQAAP//AQAXAG1vRnJvbVNrdEVudFN1cmZJZFJlcF9jAAD//wEABgBtb0ZSX2P//wEADQBtb0V4dE9iamVjdF9j//8BABEAbW9DU3RyaW5nSGFuZGxlX2P//v8nRgA6AFwALU7zd7lsXACVXth2oFLlXfZOXAAyAF8AsGUPXH+BO06oUt6PRmdcADIAXwCwZQ9cf4E7TqhS3o9GZy4AUwBMAEQAUABSAFQACYD//v8JMgBfALBlD1x/gTtOqFLej0ZnAgAAtOgnZ//+/wD//v8A//7/AAAAAAAAAAAAAAAAAAAAjwMAAP/+/wLYnqSLAAAAAAAAAAAAAAAAAAAAAGAAAAA06SdnDAAAAP//AQAYAG1vRW5kRmFjZTNJbnRTdXJmSWRSZXBfYwAABYAIAGcAAABR6SdnAQAAAAAAAAAAAAAAAAAMgAAABYAIAHAAAACa6SdnAQAAAAIAAAAAAAAAAAAAAAAAAAAAAGhCAAAAAAAAAAAAAA=="
"重合11","0","1","0","新小腿链轮20T M27-改1.15-1","0.17950000000000002;-0.016972860384733668;0.14286616393067433;1;7.0001311773341737E-16;-4.0006068649526712E-16;0;0","0","False","2","","","","",""
"重合11","0","1","1","2_新小腿主动连杆-1","0.17950000000000074;-6.4414716065104223E-15;0.13049999999999995;-1;-3.3754230187537973E-16;-1.8095277708729421E-16;0;0","0","False","2","System.__ComObject","0","plane","","aEIAAAMAAAD//v8gMgBfALBlD1x/gTtOqFLej0ZnLQAxAEAAYwBoAGEAcwBzAGkAcwAuAGMAYQBkAF8AcgBlAHAAYQBpAHIAZQBkAAQAAAAQAAAAAQAAAAEAAABnAAAA//8BAAsAbW9GYWNlUmVmX2MBAAAAAAAAABEAAAAAAwAAAAAAAH3DlCWtSbJUfcOUJa1JslQAAP//AQAYAG1vRW5kRmFjZTNJbnRTdXJmSWRSZXBfYwAA//8BAAYAbW9GUl9j//8BAA0AbW9FeHRPYmplY3RfY///AQARAG1vQ1N0cmluZ0hhbmRsZV9j//7/J0YAOgBcAC1O83e5bFwAlV7YdqBS5V32TlwAMgBfALBlD1x/gTtOqFLej0ZnXAAyAF8AsGUPXH+BO06oUt6PRmcuAFMATABEAFAAUgBUAAmA//7/CTIAXwCwZQ9cf4E7TqhS3o9GZwIAALToJ2f//v8A//7/AP/+/wAAAAAAAAAAAAAAAAAAAI8DAAD//v8C2J6kiwAAAAAAAAAAAAAAAAAAAABnAAAAUeknZwEAAAAAAAAAAAAAAP//AQAXAG1vRnJvbVNrdEVudFN1cmZJZFJlcF9jAAAFgAgAYAAAADTpJ2cDAAAAAAAMgAAABYAIAGAAAAA06SdnDAAAAAAADIAAAAWACABgAAAANOknZwkAAAAAAAyAAAAFgAgAYAAAADTpJ2cKAAAAAAAMgAAABYAIAGAAAAA06SdnDQAAAAAADIAAAAWACABgAAAANOknZwgAAAAAAAyAAAAFgAgAYAAAADTpJ2cLAAAAAAAMgAAABYAIAGAAAAA06SdnBwAAAAAAAAAAAAAAAABoQgAAAAAAAAAAAAA="
"同心15","1","0","0","新小腿链轮20T M27-改1.15-1","0.13059999999999999;7.225333319469822E-16;0.13049999999999995;1;7.0001311773341737E-16;-4.0006068649526712E-16;0.010500000000000001;0","0","False","2","","","","",""
"同心15","1","0","1","滚针轴承20-26-10-改1.15-1","0.19950000000000012;-0.00011637143067797646;0.13070851336240855;1;-1.365987353515775E-16;1.6289509668785473E-18;0.01;0","0","False","2","System.__ComObject","0","cylinder","0;0;0.01;0;0;-1;0.01","aEIAAAMAAAD//v8p2m6IlHSPf2IyADAALQAyADYALQAxADAALQA5ZTEALgAxADUALQAxAEAAYwBoAGEAcwBzAGkAcwAuAGMAYQBkAF8AcgBlAHAAYQBpAHIAZQBkAAQAAAAQAAAAAQAAAAEAAABuAAAA//8BAAsAbW9GYWNlUmVmX2MBAAAAAAAAAAUAAAAAAwAAAAAAAH3DlCWtSbJUfcOUJa1JslQAAP//AQAXAG1vRnJvbVNrdEVudFN1cmZJZFJlcF9jAAD//wEABgBtb0ZSX2P//wEADQBtb0V4dE9iamVjdF9j//8BABEAbW9DU3RyaW5nSGFuZGxlX2P//v8pRQA6AFwAMgAwADIANQBbjWNbXAAyTlSAf4F2ADIAXADaboiUdI9/YjIAMAAtADIANgAtADEAMAAtADllMQAuADEANQAuAFMATABEAFAAUgBUAAmA//7/EtpuiJR0j39iMgAwAC0AMgA2AC0AMQAwAC0AOWUxAC4AMQA1AAIAAEbvJ2f//v8A//7/AP/+/wAAAAAAAAAAAAAAAAAAAG0DAAD//v8C2J6kiwAAAAAAAAAAAAAAAAAAAABRAAAAXO8nZwIAAAD//wEAFABtb0VuZEZhY2VTdXJmSWRSZXBfYwAABYAIAFEAAABc7ydnAQAAAAAAAAAAAAyAAAAFgAgAUQAAAFzvJ2cAAAAAAAAAAAAAAAAAAAAAAABoQgAAAAAAAAAAAAA="
"距离1","5","1","0","滚针轴承20-26-10-改1.15-1","0.19950000000000012;-0.00011637143067797646;0.13070851336240855;-1;1.365987353515775E-16;-1.6289509668785473E-18;0;0","0","True","2","System.__ComObject","0","plane","","aEIAAAMAAAD//v8p2m6IlHSPf2IyADAALQAyADYALQAxADAALQA5ZTEALgAxADUALQAxAEAAYwBoAGEAcwBzAGkAcwAuAGMAYQBkAF8AcgBlAHAAYQBpAHIAZQBkAAQAAAAQAAAAAQAAAAEAAABuAAAA//8BAAsAbW9GYWNlUmVmX2MBAAAAAAAAAAUAAAAAAwAAAAAAAH3DlCWtSbJUfcOUJa1JslQAAP//AQAUAG1vRW5kRmFjZVN1cmZJZFJlcF9jAAD//wEABgBtb0ZSX2P//wEADQBtb0V4dE9iamVjdF9j//8BABEAbW9DU3RyaW5nSGFuZGxlX2P//v8pRQA6AFwAMgAwADIANQBbjWNbXAAyTlSAf4F2ADIAXADaboiUdI9/YjIAMAAtADIANgAtADEAMAAtADllMQAuADEANQAuAFMATABEAFAAUgBUAAmA//7/EtpuiJR0j39iMgAwAC0AMgA2AC0AMQAwAC0AOWUxAC4AMQA1AAIAAEbvJ2f//v8A//7/AP/+/wAAAAAAAAAAAAAAAAAAAG0DAAD//v8C2J6kiwAAAAAAAAAAAAAAAAAAAABRAAAAXO8nZwEAAAAAAAAA//8BABcAbW9Gcm9tU2t0RW50U3VyZklkUmVwX2MAAAWACABRAAAAXO8nZwEAAAAAAAyAAAAFgAgAUQAAAFzvJ2cCAAAAAAAAAAAAAAAAAGhCAAAAAAAAAAAAAA=="
"距离1","5","1","1","新小腿链轮20T M27-改1.15-1","0.1991;-0.010911124533044245;0.13844967681257631;1;7.0001311773341737E-16;-4.0006068649526712E-16;0;0","0","True","2","","","","",""
"同心18","1","0","0","新小腿链轮20T M27-改1.15-1","0.13059999999999999;7.225333319469822E-16;0.13049999999999995;1;7.0001311773341737E-16;-4.0006068649526712E-16;0.010500000000000001;0","0","False","2","","","","",""
"同心18","1","0","1","MT2042-6线5A-改1.15-1","0.20949900000000013;-1.7461315731000813E-12;0.13050000000124848;1;2.7575013148176341E-16;2.2794425850474126E-16;0.01;0","0","False","2","System.__ComObject","0","cylinder","0;0;0.031400999999999998;0;0;-1;0.01","aEIAAAMAAAD//v8oTQBUADIAMAA0ADIALQA2AL9+NQBBAC0AOWUxAC4AMQA1AC0AMQBAAGMAaABhAHMAcwBpAHMALgBjAGEAZABfAHIAZQBwAGEAaQByAGUAZAAEAAAAEAAAAAEAAAABAAAAngAAAP//AQALAG1vRmFjZVJlZl9jAQAAAAAAAAAGAAAAAAMAAAAAAAB9w5QlrUmyVH3DlCWtSbJUAAD//wEAEwBtb1NpbXBsZVN1cmZJZFJlcF9jAAD//wEABgBtb0ZSX2P//wEADQBtb0V4dE9iamVjdF9j//8BABEAbW9DU3RyaW5nSGFuZGxlX2P//v8oRQA6AFwAMgAwADIANQBbjWNbXAAyTlSAf4F2ADIAXABNAFQAMgAwADQAMgAtADYAv341AEEALQA5ZTEALgAxADUALgBTAEwARABQAFIAVAAJgP/+/xFNAFQAMgAwADQAMgAtADYAv341AEEALQA5ZTEALgAxADUAAgAAdYsbZ//+/wD//v8A//7/AAAAAAAAAAAAAAAAAAAAWwMAAP/+/wLYnqSLAAAAAAAAAAAAAAAAAAAAACYAAAB1ixtnOAAAAAOAAAAFgAgAJgAAAHWLG2dNAAAAA4AAAAWACAAmAAAAdYsbZwAAAAADgAAABYAIACYAAAB1ixtnYgAAAAOAAAAFgAgAJgAAAHWLG2cAAAAAAAAAAAAAAAAAAGhCAAAAAAAAAAAAAA=="
"同心19","1","0","0","新小腿链轮20T M27-改1.15-1","0.13059999999999999;7.225333319469822E-16;0.13049999999999995;1;7.0001311773341737E-16;-4.0006068649526712E-16;0.010500000000000001;0","0","False","2","","","","",""
"同心19","1","0","1","新侧挂轴-改4.15-1","0.11300000000000002;-2.9006633813713107E-15;0.13049999999999998;1;6.9427293207096503E-17;4.5398417408105966E-18;0.01;0","0","False","2","System.__ComObject","0","cylinder","0;0;0.12840000000000001;0;0;-1;0.01","aEIAAAMAAAD//v8hsGWnTwJjdI8tADllNAAuADEANQAtADEAQABjAGgAYQBzAHMAaQBzAC4AYwBhAGQAXwByAGUAcABhAGkAcgBlAGQABAAAABAAAAABAAAAAQAAAKMAAAD//wEACwBtb0ZhY2VSZWZfYwEAAAAAAAAADwAAAAADAAAAAAAAfcOUJa1JslR9w5QlrUmyVAAA//8BABcAbW9Gcm9tU2t0RW50U3VyZklkUmVwX2MAAP//AQAGAG1vRlJfY///AQANAG1vRXh0T2JqZWN0X2P//wEAEQBtb0NTdHJpbmdIYW5kbGVfY//+/yFFADoAXAAyADAAMgA1AFuNY1tcADJOVIB/gXYAMgBcALBlp08CY3SPLQA5ZTQALgAxADUALgBTAEwARABQAFIAVAAJgP/+/wqwZadPAmN0jy0AOWU0AC4AMQA1AAIAAPfyJ2f//v8A//7/AP/+/wAAAAAAAAAAAAAAAAAAAFMDAAD//v8C2J6kiwAAAAAAAAAAAAAAAAAAAABPAAAABPMnZwEAAAD//wEAFABtb0VuZEZhY2VTdXJmSWRSZXBfYwAABYAIAE8AAAAE8ydnAQAAAAAAAAD//wEAGwBtb0Zyb21Ta3RFbnQzSW50U3VyZklkUmVwX2MAAAWACACAAAAAhvUnZwEAAAD/////AAAAAP//AQAYAG1vRW5kRmFjZTNJbnRTdXJmSWRSZXBfYwAABYAIAIAAAACG9SdnAQAAAAAAAAAAAAAAD4AAAAWACACAAAAAhvUnZwEAAAD/////AAAAAAyAAAAFgAgATwAAAATzJ2cBAAAAAAAAAA+AAAAFgAgAgAAAAIb1J2cHAAAA/////wAAAAASgAAABYAIAIAAAACG9SdnAQAAAAEAAAAAAAAAD4AAAAWACACAAAAAhvUnZwcAAAD/////AAAAAAAAEoAAAAWACABkAAAAn/MnZwAAAACghgEAAAAAAP//AQATAG1vRmlsbGV0U3VyZklkUmVwX2MAAAWACABpAAAA3fMnZwgAAAASgAAABYAIAD0DAAAwPv5nAQAAAAAAAAAAAAAAIYAAAAWACABpAAAA3fMnZwcAAAAAAAAAAAAAAAAAaEIAAAAAAAAAAAAA"
"距离2","5","1","0","新侧挂轴-改4.15-1","0.2414;-2.8917489169235197E-15;0.13049999999999998;-1;-6.9427293207096503E-17;-4.5398417408105966E-18;0;0","0","True","2","System.__ComObject","0","plane","","aEIAAAMAAAD//v8hsGWnTwJjdI8tADllNAAuADEANQAtADEAQABjAGgAYQBzAHMAaQBzAC4AYwBhAGQAXwByAGUAcABhAGkAcgBlAGQABAAAABAAAAABAAAAAQAAAKMAAAD//wEACwBtb0ZhY2VSZWZfYwEAAAAAAAAAEAAAAAADAAAAAAAAfcOUJa1JslR9w5QlrUmyVAAA//8BABgAbW9FbmRGYWNlM0ludFN1cmZJZFJlcF9jAAD//wEABgBtb0ZSX2P//wEADQBtb0V4dE9iamVjdF9j//8BABEAbW9DU3RyaW5nSGFuZGxlX2P//v8hRQA6AFwAMgAwADIANQBbjWNbXAAyTlSAf4F2ADIAXACwZadPAmN0jy0AOWU0AC4AMQA1AC4AUwBMAEQAUABSAFQACYD//v8KsGWnTwJjdI8tADllNAAuADEANQACAAD38idn//7/AP/+/wD//v8AAAAAAAAAAAAAAAAAAABTAwAA//7/AtiepIsAAAAAAAAAAAAAAAAAAAAAZAAAAJ/zJ2cAAAAAoIYBAAAAAAD//wEAGwBtb0Zyb21Ta3RFbnQzSW50U3VyZklkUmVwX2MAAAWACABTAwAA4z7+Zx0AAAD/////AAAAAP//AQATAG1vRmlsbGV0U3VyZklkUmVwX2MAAAWACABVAwAAIj/+ZwEAAAAMgAAABYAIAFMDAADjPv5nGQAAAP////8AAAAAD4AAAAWACABVAwAAIj/+ZwIAAAAMgAAABYAIAFMDAADjPv5nAQAAAP////8AAAAADIAAAAWACABkAAAAn/MnZwkAAAD/////AAAAAA+AAAAFgAgAaQAAAN3zJ2cGAAAADIAAAAWACABkAAAAn/MnZwEAAAD/////AAAAAA+AAAAFgAgAaQAAAN3zJ2cIAAAA//8BABcAbW9Gcm9tU2t0RW50U3VyZklkUmVwX2MAAAWACABPAAAABPMnZwEAAAAPgAAABYAIAGkAAADd8ydnBwAAAAyAAAAFgAgAZAAAAJ/zJ2cDAAAA/////wAAAAAPgAAABYAIAGkAAADd8ydnBQAAAAyAAAAFgAgAZAAAAJ/zJ2cJAAAA/////wAAAAAAAAAAAAAAAAAAaEIAAAAAAAAAAAAA"
"距离2","5","1","1","MT2042-6线5A-改1.15-1","0.24090000000000011;-1.7461229142702026E-12;0.13050000000124848;1;2.7575013148176341E-16;2.2794425850474126E-16;0;0","0","True","2","System.__ComObject","0","plane","","aEIAAAMAAAD//v8oTQBUADIAMAA0ADIALQA2AL9+NQBBAC0AOWUxAC4AMQA1AC0AMQBAAGMAaABhAHMAcwBpAHMALgBjAGEAZABfAHIAZQBwAGEAaQByAGUAZAAEAAAAEAAAAAEAAAABAAAAngAAAP//AQALAG1vRmFjZVJlZl9jAQAAAAAAAAAEAAAAAAMAAAAAAAB9w5QlrUmyVH3DlCWtSbJUAAD//wEAEwBtb1NpbXBsZVN1cmZJZFJlcF9jAAD//wEABgBtb0ZSX2P//wEADQBtb0V4dE9iamVjdF9j//8BABEAbW9DU3RyaW5nSGFuZGxlX2P//v8oRQA6AFwAMgAwADIANQBbjWNbXAAyTlSAf4F2ADIAXABNAFQAMgAwADQAMgAtADYAv341AEEALQA5ZTEALgAxADUALgBTAEwARABQAFIAVAAJgP/+/xFNAFQAMgAwADQAMgAtADYAv341AEEALQA5ZTEALgAxADUAAgAAdYsbZ//+/wD//v8A//7/AAAAAAAAAAAAAAAAAAAAWwMAAP/+/wLYnqSLAAAAAAAAAAAAAAAAAAAAACYAAAB1ixtnYgAAAAOAAAAFgAgAJgAAAHWLG2ctAAAAA4AAAAWACAAmAAAAdYsbZwIAAAAAAAAAAAAAAAAAaEIAAAAAAAAAAAAA"
"重合19","0","1","0","滚针轴承20-26-10-改1.15-1","0.20950000000000013;-0.00011637143067797783;0.13070851336240855;1;-1.365987353515775E-16;1.6289509668785473E-18;0;0","0","False","2","System.__ComObject","0","plane","","aEIAAAMAAAD//v8p2m6IlHSPf2IyADAALQAyADYALQAxADAALQA5ZTEALgAxADUALQAxAEAAYwBoAGEAcwBzAGkAcwAuAGMAYQBkAF8AcgBlAHAAYQBpAHIAZQBkAAQAAAAQAAAAAQAAAAEAAABuAAAA//8BAAsAbW9GYWNlUmVmX2MBAAAAAAAAAAUAAAAAAwAAAAAAAH3DlCWtSbJUfcOUJa1JslQAAP//AQAUAG1vRW5kRmFjZVN1cmZJZFJlcF9jAAD//wEABgBtb0ZSX2P//wEADQBtb0V4dE9iamVjdF9j//8BABEAbW9DU3RyaW5nSGFuZGxlX2P//v8pRQA6AFwAMgAwADIANQBbjWNbXAAyTlSAf4F2ADIAXADaboiUdI9/YjIAMAAtADIANgAtADEAMAAtADllMQAuADEANQAuAFMATABEAFAAUgBUAAmA//7/EtpuiJR0j39iMgAwAC0AMgA2AC0AMQAwAC0AOWUxAC4AMQA1AAIAAEbvJ2f//v8A//7/AP/+/wAAAAAAAAAAAAAAAAAAAG0DAAD//v8C2J6kiwAAAAAAAAAAAAAAAAAAAABRAAAAXO8nZwAAAAAAAAAA//8BABcAbW9Gcm9tU2t0RW50U3VyZklkUmVwX2MAAAWACABRAAAAXO8nZwEAAAAAAAyAAAAFgAgAUQAAAFzvJ2cCAAAAAAAAAAAAAAAAAGhCAAAAAAAAAAAAAA=="
