rank,score,pose_LL,pose_Lcrank,pose_RL,pose_Rcrank,init_roll,kp,kd,kv,tail_abs_roll,max_abs_roll,tail_height,tail_abs_v,tail_leg_error,height_deficit,saturation,done,passed
729,0.560244,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,-2.0000,+0.5000,-0.3000,0.005689,0.306442,0.087666,0.145850,0.016130,0.002823,0.028750,False,False
730,0.560419,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,-0.5000,-2.0000,+0.0000,0.005063,0.251374,0.087106,0.119927,0.017210,0.003667,0.142500,False,False
731,0.561027,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,-1.0000,+2.0000,+0.0000,0.003251,0.271609,0.086471,0.118266,0.016530,0.003576,0.103750,False,False
732,0.561086,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,+1.0000,-1.5000,+0.0000,0.002104,0.300401,0.087299,0.115507,0.009138,0.002747,0.073750,False,False
733,0.561163,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,+1.5000,-1.5000,-0.3000,0.002210,0.295436,0.086650,0.098028,0.015075,0.003170,0.075000,False,False
734,0.561423,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,+1.0000,+2.0000,+0.5000,0.004426,0.247877,0.086910,0.113180,0.017882,0.004566,0.126250,False,False
735,0.561503,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,-1.0000,-1.0000,+0.0000,0.004959,0.302242,0.085795,0.011325,0.014347,0.004417,0.057500,False,False
736,0.561605,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,-1.0000,-1.0000,-0.5000,0.003936,0.301430,0.086843,0.116259,0.017263,0.003633,0.032500,False,False
737,0.561875,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,+1.0000,-1.0000,+0.5000,0.004684,0.301551,0.087032,0.109694,0.016640,0.003490,0.040000,False,False
738,0.561890,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,+0.5000,+1.0000,+0.5000,0.004349,0.305632,0.087425,0.137534,0.015380,0.003210,0.027500,False,False
739,0.562051,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,-2.0000,-1.5000,+0.5000,0.002217,0.300895,0.086380,0.076586,0.016472,0.003381,0.066250,False,False
740,0.562296,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,-1.0000,-1.5000,-0.3000,0.001973,0.301601,0.086773,0.117903,0.008505,0.003198,0.057500,False,False
741,0.562340,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,-1.0000,-1.0000,-0.3000,0.002336,0.302498,0.086725,0.051836,0.015395,0.004838,0.027500,False,False
742,0.562374,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,+1.0000,-1.0000,-0.3000,0.004405,0.297778,0.086896,0.111998,0.016758,0.003155,0.060000,False,False
743,0.562454,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,-2.0000,-1.5000,-0.3000,0.002142,0.300544,0.085741,0.070575,0.017918,0.003071,0.080000,False,False
744,0.562626,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,-0.5000,+1.0000,+0.0000,0.004028,0.299535,0.085897,0.026712,0.012971,0.004213,0.067500,False,False
745,0.562687,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,+1.0000,-2.0000,-0.3000,0.001203,0.300851,0.086758,0.030950,0.013650,0.002984,0.107500,False,False
746,0.562738,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,-2.0000,+1.0000,+0.0000,0.004324,0.300772,0.088089,0.234648,0.007207,0.002192,0.032500,False,False
747,0.562749,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,+1.0000,+1.0000,-0.5000,0.002318,0.305890,0.086434,0.121732,0.018861,0.003299,0.033750,False,False
748,0.562871,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,+1.5000,+1.0000,+0.3000,0.004415,0.307253,0.087460,0.178362,0.007629,0.002499,0.035000,False,False
749,0.562963,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,+1.5000,-2.0000,-0.3000,0.006300,0.250947,0.087588,0.126714,0.016201,0.003199,0.158750,False,False
750,0.563081,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,-0.5000,-1.0000,+0.3000,0.004867,0.300856,0.086985,0.121391,0.017251,0.003624,0.032500,False,False
751,0.563315,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,-1.0000,+2.0000,+0.5000,0.003244,0.269860,0.086187,0.098049,0.017258,0.003236,0.132500,False,False
752,0.563725,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,+1.0000,+3.0000,+0.0000,0.000562,0.252563,0.086528,0.022560,0.015159,0.003011,0.225000,False,False
753,0.564006,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,+1.0000,+2.0000,-0.5000,0.005386,0.246869,0.088487,0.247101,0.006871,0.002647,0.137500,False,False
754,0.564016,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,-0.5000,+3.0000,-0.3000,0.002435,0.251553,0.086361,0.091911,0.016443,0.002756,0.197500,False,False
755,0.564127,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,-1.0000,-0.5000,+0.3000,0.002913,0.303456,0.086462,0.110745,0.009007,0.004257,0.022500,False,False
756,0.564196,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,+0.5000,-2.0000,-0.3000,0.002855,0.301276,0.085948,0.013585,0.015641,0.003608,0.092500,False,False
757,0.564259,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,+0.5000,-1.0000,-0.5000,0.003133,0.303984,0.086454,0.105042,0.016251,0.003708,0.036250,False,False
758,0.564565,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,+1.0000,+1.5000,+0.5000,0.002107,0.300170,0.086810,0.093163,0.013911,0.003303,0.068750,False,False
759,0.565210,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,-0.5000,-1.5000,-0.3000,0.001748,0.301969,0.086540,0.061409,0.015419,0.002841,0.096250,False,False
760,0.565232,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,-2.0000,-0.5000,+0.3000,0.004408,0.301317,0.086606,0.093523,0.019169,0.004354,0.023750,False,False
761,0.565408,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,+2.0000,+0.5000,+0.0000,0.005475,0.303195,0.087527,0.153027,0.017181,0.003223,0.027500,False,False
762,0.565434,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,+1.0000,-2.0000,+0.3000,0.002618,0.262992,0.086423,0.083660,0.015544,0.004338,0.125000,False,False
763,0.565746,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,+2.0000,+1.5000,-0.3000,0.003485,0.304808,0.086675,0.116465,0.017666,0.003013,0.052500,False,False
764,0.566098,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,+1.5000,+1.0000,+0.0000,0.003576,0.299620,0.086616,0.104265,0.017586,0.003199,0.065000,False,False
765,0.566137,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,+1.5000,+0.5000,+0.3000,0.005376,0.303975,0.087611,0.157792,0.016912,0.003520,0.015000,False,False
766,0.566478,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,+1.0000,+0.5000,+0.0000,0.005072,0.299864,0.087321,0.120483,0.016221,0.004305,0.018750,False,False
767,0.566686,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,+2.0000,+1.5000,+0.0000,0.002163,0.305127,0.086972,0.089510,0.009629,0.003184,0.070000,False,False
768,0.567148,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,+1.5000,+1.0000,-0.5000,0.004414,0.300068,0.086886,0.117641,0.016339,0.003384,0.052500,False,False
769,0.567300,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,-0.5000,+3.0000,+0.0000,0.002499,0.252576,0.085893,0.054778,0.016160,0.003297,0.201250,False,False
770,0.567377,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,+1.0000,+1.5000,+0.0000,0.002671,0.304353,0.086956,0.130051,0.009031,0.003254,0.050000,False,False
771,0.567650,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,+1.0000,+1.0000,-0.3000,0.002047,0.305461,0.086333,0.074901,0.018137,0.003746,0.052500,False,False
772,0.567661,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,-0.5000,-2.0000,+0.3000,0.001659,0.301011,0.087062,0.085559,0.008888,0.002086,0.121250,False,False
773,0.567834,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,-2.0000,+0.5000,-0.5000,0.004785,0.306246,0.087075,0.110389,0.016652,0.003706,0.031250,False,False
774,0.568035,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,+2.0000,-1.5000,+0.5000,0.004150,0.305335,0.084888,0.009218,0.015985,0.003395,0.096250,False,False
775,0.568345,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,+2.0000,+2.0000,-0.3000,0.003802,0.251219,0.086704,0.116686,0.015338,0.003408,0.170000,False,False
776,0.568382,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,-2.0000,-1.5000,-0.5000,0.003565,0.301345,0.085572,0.017184,0.016587,0.004074,0.080000,False,False
777,0.568387,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,+1.0000,-1.0000,+0.0000,0.003529,0.305061,0.087349,0.138757,0.012156,0.003041,0.048750,False,False
778,0.568743,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,-0.5000,+1.0000,+0.3000,0.006966,0.299946,0.088009,0.148746,0.015715,0.002819,0.055000,False,False
779,0.568907,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,+0.5000,-1.0000,+0.5000,0.003042,0.308412,0.086415,0.103656,0.018255,0.003081,0.053750,False,False
780,0.568978,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,+0.5000,+0.5000,+0.3000,0.002776,0.306788,0.086352,0.081360,0.009792,0.004545,0.027500,False,False
781,0.569506,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,+1.5000,+2.0000,+0.5000,0.000406,0.307385,0.086547,0.016160,0.014310,0.002775,0.118750,False,False
782,0.569581,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,+2.0000,+1.0000,+0.5000,0.003314,0.303220,0.086519,0.106489,0.016934,0.003605,0.048750,False,False
783,0.569589,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,-1.0000,-1.5000,+0.3000,0.005176,0.301362,0.087718,0.159395,0.012559,0.002545,0.062500,False,False
784,0.569633,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,-0.5000,+1.5000,+0.0000,0.005254,0.301212,0.087259,0.121485,0.015708,0.002744,0.072500,False,False
785,0.569823,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,-2.0000,+1.5000,-0.5000,0.000124,0.306282,0.086578,0.008152,0.014603,0.003783,0.092500,False,False
786,0.569916,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,+2.0000,-2.0000,+0.5000,0.003254,0.251099,0.086593,0.113475,0.015601,0.004202,0.148750,False,False
787,0.570377,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,+1.0000,+3.0000,+0.3000,0.005431,0.252149,0.085793,0.025073,0.013061,0.003632,0.208750,False,False
788,0.570763,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,+1.5000,-1.5000,-0.5000,0.003360,0.306359,0.087479,0.195010,0.009230,0.002307,0.048750,False,False
789,0.571278,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,-1.0000,+2.0000,-0.5000,0.002305,0.275848,0.085880,0.069217,0.018304,0.002806,0.161250,False,False
790,0.571464,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,-2.0000,-2.0000,+0.5000,0.000712,0.297781,0.085997,0.038998,0.017736,0.003140,0.117500,False,False
791,0.571469,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,-0.5000,-1.0000,+0.5000,0.003207,0.305125,0.086419,0.087225,0.015444,0.003710,0.055000,False,False
792,0.571942,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,+2.0000,+1.0000,-0.5000,0.004635,0.298069,0.087824,0.193476,0.008650,0.002657,0.057500,False,False
793,0.572114,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,-1.0000,-1.5000,+0.5000,0.003407,0.266908,0.086486,0.097224,0.018144,0.003677,0.138750,False,False
794,0.572609,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,+2.0000,-1.0000,+0.0000,0.004780,0.308446,0.087703,0.177649,0.010290,0.002903,0.032500,False,False
795,0.572902,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,+1.0000,-3.0000,+0.5000,0.003313,0.249882,0.086120,0.043626,0.013285,0.003889,0.203750,False,False
796,0.573048,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,+0.5000,+1.0000,-0.5000,0.004920,0.301189,0.087396,0.150091,0.016405,0.003687,0.032500,False,False
797,0.573461,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,+2.0000,-2.0000,-0.5000,0.002225,0.302037,0.086627,0.107217,0.009313,0.003103,0.082500,False,False
798,0.574162,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,-2.0000,+1.0000,-0.3000,0.004282,0.301718,0.086934,0.133701,0.016934,0.003670,0.042500,False,False
799,0.574347,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,+1.0000,-2.0000,-0.3000,0.004644,0.248347,0.086685,0.101825,0.014928,0.004850,0.145000,False,False
800,0.574598,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,-1.0000,-2.0000,+0.5000,0.003505,0.266812,0.087584,0.195362,0.008974,0.002373,0.145000,False,False
801,0.574694,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,+1.5000,-2.0000,-0.5000,0.009617,0.250986,0.089017,0.139352,0.013672,0.003565,0.156250,False,False
802,0.574735,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,-2.0000,+1.0000,+0.3000,0.004935,0.305551,0.087027,0.129589,0.016052,0.003369,0.046250,False,False
803,0.575262,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,+1.0000,+3.0000,+0.0000,0.001092,0.303544,0.086414,0.012421,0.014414,0.002264,0.155000,False,False
804,0.575297,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,+0.5000,-1.5000,-0.3000,0.003502,0.303999,0.087649,0.214268,0.008709,0.002041,0.061250,False,False
805,0.575316,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,+1.0000,+3.0000,-0.5000,0.003024,0.248091,0.087599,0.218297,0.008640,0.001945,0.193750,False,False
806,0.575804,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,+0.5000,-0.5000,+0.3000,0.006832,0.304020,0.088503,0.229445,0.008128,0.002772,0.025000,False,False
807,0.576184,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,+2.0000,-2.0000,-0.3000,0.002076,0.302646,0.086179,0.017024,0.014113,0.003499,0.113750,False,False
808,0.576229,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,-1.0000,+1.0000,+0.0000,0.003444,0.298227,0.086378,0.091140,0.017963,0.003435,0.083750,False,False
809,0.576477,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,+2.0000,+2.0000,+0.5000,0.000585,0.298325,0.086666,0.016491,0.014361,0.003555,0.125000,False,False
810,0.576481,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,+2.0000,-1.0000,+0.5000,0.003688,0.308304,0.086642,0.114279,0.017273,0.003562,0.045000,False,False
811,0.576514,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,+0.5000,+0.5000,+0.0000,0.003566,0.326351,0.086954,0.098893,0.014926,0.003571,0.012500,False,False
812,0.576591,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,+1.0000,-1.5000,+0.3000,0.003011,0.302371,0.087743,0.205489,0.010563,0.002142,0.067500,False,False
813,0.576651,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,-2.0000,-1.5000,+0.3000,0.004058,0.300152,0.086848,0.123875,0.017084,0.003121,0.073750,False,False
814,0.576738,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,-0.5000,+0.5000,-0.3000,0.004039,0.305482,0.086813,0.117107,0.016365,0.004410,0.022500,False,False
815,0.577449,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,-1.0000,-1.5000,-0.5000,0.003429,0.301318,0.086499,0.111680,0.016434,0.003385,0.071250,False,False
816,0.577712,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,-1.0000,+2.0000,+0.0000,0.005962,0.305964,0.085507,0.012664,0.014874,0.002971,0.121250,False,False
817,0.578713,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,+2.0000,-2.0000,+0.3000,0.005463,0.251262,0.087123,0.118075,0.016839,0.003220,0.188750,False,False
818,0.578720,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,+2.0000,+1.0000,+0.0000,0.003800,0.302325,0.086443,0.108545,0.016811,0.003847,0.056250,False,False
819,0.579141,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,-2.0000,-3.0000,+0.3000,0.001071,0.299900,0.086687,0.072571,0.010242,0.002403,0.138750,False,False
820,0.579323,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,-2.0000,-2.0000,-0.3000,0.002759,0.301899,0.086584,0.081431,0.015301,0.003241,0.095000,False,False
821,0.579395,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,-2.0000,+3.0000,+0.0000,0.001464,0.251405,0.086353,0.124810,0.009060,0.003537,0.188750,False,False
822,0.579556,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,-1.0000,-3.0000,+0.3000,0.005691,0.251095,0.087675,0.084169,0.012695,0.003537,0.200000,False,False
823,0.579811,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,+2.0000,-2.0000,-0.3000,0.006620,0.250005,0.088826,0.263968,0.007476,0.001800,0.173750,False,False
824,0.580135,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,+0.5000,+3.0000,+0.5000,0.000143,0.304735,0.085870,0.010575,0.016370,0.002375,0.157500,False,False
825,0.580246,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,+1.5000,-3.0000,-0.3000,0.000893,0.302070,0.086323,0.013920,0.015117,0.002549,0.156250,False,False
826,0.580364,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,+1.0000,-1.0000,-0.5000,0.004905,0.303280,0.086809,0.118162,0.017435,0.003873,0.048750,False,False
827,0.580943,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,-2.0000,+1.0000,+0.5000,0.003574,0.310429,0.086498,0.121237,0.017802,0.003487,0.046250,False,False
828,0.581160,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,+0.5000,-1.0000,+0.3000,0.003020,0.303534,0.087171,0.130291,0.009439,0.004119,0.045000,False,False
829,0.582493,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,+2.0000,-2.0000,-0.5000,0.005887,0.262096,0.087439,0.125192,0.016057,0.003404,0.160000,False,False
830,0.582541,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,-1.0000,+1.0000,+0.3000,0.005873,0.305433,0.087862,0.128736,0.016071,0.003433,0.056250,False,False
831,0.582554,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,-2.0000,-3.0000,+0.0000,0.000459,0.270649,0.086896,0.020583,0.011835,0.003142,0.213750,False,False
832,0.582592,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,-1.0000,-1.0000,+0.5000,0.002722,0.299530,0.086472,0.120154,0.019209,0.004131,0.053750,False,False
833,0.582872,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,-2.0000,+1.5000,+0.3000,0.002659,0.311350,0.086517,0.119646,0.008583,0.003332,0.062500,False,False
834,0.583094,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,+1.5000,-3.0000,+0.3000,0.001406,0.250890,0.086503,0.090907,0.008960,0.003260,0.222500,False,False
835,0.583301,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,-1.0000,-1.0000,+0.3000,0.004650,0.306530,0.087067,0.137445,0.016191,0.003697,0.043750,False,False
836,0.583795,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,-2.0000,+1.0000,-0.5000,0.004815,0.307160,0.086965,0.107075,0.016156,0.003263,0.072500,False,False
837,0.584017,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,+1.5000,-2.0000,+0.5000,0.000215,0.300400,0.086284,0.011159,0.015080,0.003718,0.130000,False,False
838,0.584099,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,-0.5000,-1.5000,+0.3000,0.003035,0.301524,0.086619,0.107893,0.017893,0.003893,0.066250,False,False
839,0.584518,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,-0.5000,-3.0000,+0.3000,0.002343,0.251895,0.087110,0.146578,0.008588,0.002163,0.230000,False,False
840,0.584941,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,-2.0000,+1.0000,+0.5000,0.004783,0.299947,0.087364,0.140722,0.016207,0.003733,0.058750,False,False
841,0.585084,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,+1.5000,+3.0000,+0.3000,0.001372,0.252146,0.087053,0.115730,0.009439,0.003638,0.197500,False,False
842,0.585134,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,-2.0000,+2.0000,-0.5000,0.004987,0.299463,0.085722,0.021767,0.013336,0.003447,0.131250,False,False
843,0.586233,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,-2.0000,+1.5000,+0.0000,0.002755,0.304941,0.086280,0.090743,0.017784,0.002797,0.107500,False,False
844,0.586452,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,-2.0000,-3.0000,+0.5000,0.002334,0.269950,0.085804,0.042554,0.014973,0.002472,0.227500,False,False
845,0.588003,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,-2.0000,+1.5000,+0.3000,0.003317,0.304907,0.086066,0.056545,0.016259,0.003636,0.100000,False,False
846,0.588017,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,+1.5000,-2.0000,+0.3000,0.001736,0.307985,0.086015,0.068973,0.013040,0.002982,0.113750,False,False
847,0.588313,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,-2.0000,+3.0000,+0.3000,0.003676,0.270306,0.085827,0.018215,0.014375,0.003003,0.222500,False,False
848,0.588582,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,+1.0000,+1.5000,-0.5000,0.004837,0.297981,0.086996,0.102847,0.016231,0.003343,0.101250,False,False
849,0.588798,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,-1.0000,+1.5000,+0.5000,0.004110,0.303424,0.086892,0.105742,0.015723,0.002903,0.103750,False,False
850,0.589140,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,+0.5000,+1.5000,+0.0000,0.003244,0.298648,0.086480,0.093558,0.016496,0.003574,0.100000,False,False
851,0.589285,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,-2.0000,-2.0000,+0.0000,0.000146,0.307990,0.085708,0.008599,0.016586,0.002967,0.146250,False,False
852,0.589767,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,-0.5000,+2.0000,-0.3000,0.003735,0.303099,0.085819,0.010529,0.014213,0.004271,0.110000,False,False
853,0.589797,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,+2.0000,+3.0000,-0.5000,0.002351,0.250996,0.086184,0.041425,0.015117,0.003528,0.242500,False,False
854,0.590002,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,+2.0000,-1.5000,-0.5000,0.003981,0.305259,0.086772,0.117397,0.016840,0.003688,0.068750,False,False
855,0.590361,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,+1.5000,+1.5000,+0.0000,0.002241,0.311972,0.086494,0.082387,0.013501,0.004120,0.062500,False,False
856,0.590589,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,-1.0000,+1.5000,+0.0000,0.003815,0.306896,0.086701,0.093893,0.017334,0.002639,0.112500,False,False
857,0.590630,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,-2.0000,-2.0000,-0.5000,0.000432,0.301212,0.086590,0.022440,0.014118,0.004360,0.112500,False,False
858,0.590658,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,-2.0000,-1.5000,+0.0000,0.004233,0.301543,0.086777,0.104509,0.016548,0.003082,0.105000,False,False
859,0.590865,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,+2.0000,+2.0000,-0.5000,0.001765,0.303044,0.087173,0.104088,0.011323,0.002910,0.116250,False,False
860,0.591373,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,+0.5000,+1.0000,+0.3000,0.003936,0.300592,0.086898,0.148618,0.018242,0.003508,0.071250,False,False
861,0.591959,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,+1.5000,-3.0000,+0.5000,0.001740,0.301217,0.086573,0.011931,0.013306,0.003039,0.162500,False,False
862,0.592435,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,-1.0000,+1.0000,-0.5000,0.004147,0.325846,0.086715,0.106119,0.017668,0.003409,0.038750,False,False
863,0.592777,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,+1.0000,-2.0000,+0.5000,0.008659,0.249666,0.088818,0.189362,0.012465,0.003965,0.153750,False,False
864,0.592783,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,-1.0000,+2.0000,+0.3000,0.000246,0.305093,0.086645,0.006454,0.013933,0.004263,0.118750,False,False
865,0.593393,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,+1.0000,+1.0000,+0.3000,0.005133,0.303346,0.087417,0.172410,0.017587,0.003878,0.042500,False,False
866,0.593628,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,+2.0000,-0.5000,+0.3000,0.013399,0.302280,0.090970,0.212159,0.011516,0.003744,0.021250,False,False
867,0.593911,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,+0.5000,+3.0000,+0.0000,0.000831,0.303651,0.085534,0.021762,0.010769,0.002328,0.182500,False,False
868,0.594284,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,+0.5000,-3.0000,-0.3000,0.004108,0.302630,0.085757,0.008253,0.012657,0.002822,0.168750,False,False
869,0.595270,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,-1.0000,+2.0000,-0.3000,0.003184,0.306251,0.085823,0.057620,0.016850,0.004031,0.095000,False,False
870,0.595607,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,-0.5000,-1.5000,+0.5000,0.004306,0.301470,0.086882,0.108048,0.016497,0.003504,0.097500,False,False
871,0.595747,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,+2.0000,-1.0000,-0.5000,0.002284,0.305679,0.087001,0.173208,0.008759,0.004483,0.032500,False,False
872,0.596186,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,-2.0000,+1.5000,+0.0000,0.002136,0.308328,0.086090,0.077014,0.018963,0.004165,0.077500,False,False
873,0.596299,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,+1.5000,+1.5000,-0.5000,0.002858,0.299026,0.087387,0.184656,0.009093,0.003756,0.066250,False,False
874,0.596775,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,+0.5000,+1.5000,+0.3000,0.003248,0.306725,0.086708,0.115751,0.017023,0.003344,0.090000,False,False
875,0.596976,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,-1.0000,+3.0000,-0.5000,0.001561,0.275102,0.086433,0.036949,0.012889,0.002925,0.223750,False,False
